10		5.25E-06	0.005194028
793.818925	0.00030796	-0.052963255
804.0674456	0.000228625	-0.045546693
814.4482787	0.000181874	-0.03978426
824.9631324	0.000152719	-0.035041544
835.6137372	0.000134191	-0.030956562
846.4018456	0.000122784	-0.027299763
857.3292327	0.000116714	-0.023909612
868.3976968	0.000115202	-0.020658358
879.6090593	0.000118203	-0.017430108
890.9651649	0.000126424	-0.01410227
902.4678823	0.000141619	-0.010523479
914.1191045	0.000167413	-0.006478321
925.9207486	0.000211385	-0.001618073
937.8747567	0.000290871	0.004699248
949.9830958	0.000452343	0.013848753
962.2477584	0.000857545	0.029480397
974.6707628	0.002429759	0.065715485
987.2541531	0.03018617	0.280474854
1000	0.011866977	-0.203080966
